CurrentTime,Instance,Number,Spend_time,nb_nodes,nb_sub_nodes,Seed,Iter,Local_Best_Obj
20200313061304,MDG-a_13_n500_m50,0,500.022s,500,50,1584051185,271584,11.14
20200313062126,MDG-a_13_n500_m50,1,460.41s,500,50,1584051687,236712,11.62
20200313062908,MDG-a_13_n500_m50,2,500.023s,500,50,1584052149,271016,10.77
20200313063730,MDG-a_13_n500_m50,3,500.047s,500,50,1584052651,278939,11.61
20200313064552,MDG-a_13_n500_m50,4,500.051s,500,50,1584053153,282154,11.18
20200313065413,MDG-a_13_n500_m50,5,500.004s,500,50,1584053654,280631,11.09
20200313070235,MDG-a_13_n500_m50,6,500.042s,500,50,1584054156,268072,11.08
20200313071057,MDG-a_13_n500_m50,7,456.171s,500,50,1584054658,240189,10.87
20200313071835,MDG-a_13_n500_m50,8,500.069s,500,50,1584055116,270251,11.15
20200313072656,MDG-a_13_n500_m50,9,500.051s,500,50,1584055617,271625,11.46
20200313073518,MDG-a_14_n500_m50,0,500.05s,500,50,1584056119,278281,11.41
20200313074340,MDG-a_14_n500_m50,1,500.01s,500,50,1584056621,286581,11.08
20200313075202,MDG-a_14_n500_m50,2,500.427s,500,50,1584057123,275974,11.12
20200313080024,MDG-a_14_n500_m50,3,500.058s,500,50,1584057625,272690,10.94
20200313080846,MDG-a_14_n500_m50,4,500.03s,500,50,1584058126,276131,10.68
20200313081707,MDG-a_14_n500_m50,5,500.048s,500,50,1584058628,279695,11.19
20200313082529,MDG-a_14_n500_m50,6,502.074s,500,50,1584059130,265742,11.09
20200313083353,MDG-a_14_n500_m50,7,450.501s,500,50,1584059634,245604,11.18
20200313084125,MDG-a_14_n500_m50,8,500.061s,500,50,1584060086,273819,11.12
20200313084947,MDG-a_14_n500_m50,9,500.013s,500,50,1584060588,274861,10.64
20200313085808,MDG-a_15_n500_m50,0,470.705s,500,50,1584061089,256064,11.57
20200313090601,MDG-a_15_n500_m50,1,448.025s,500,50,1584061562,245616,11.7
20200313091331,MDG-a_15_n500_m50,2,500.028s,500,50,1584062012,280260,11.03
20200313092152,MDG-a_15_n500_m50,3,500.029s,500,50,1584062513,282649,11.48
20200313093014,MDG-a_15_n500_m50,4,500.061s,500,50,1584063015,284263,10.77
20200313093836,MDG-a_15_n500_m50,5,500.013s,500,50,1584063517,265553,11.47
20200313094658,MDG-a_15_n500_m50,6,500.055s,500,50,1584064018,275510,11.28
20200313095519,MDG-a_15_n500_m50,7,500.05s,500,50,1584064520,282193,10.62
20200313100341,MDG-a_15_n500_m50,8,500.056s,500,50,1584065022,277791,11.22
20200313101203,MDG-a_15_n500_m50,9,501.168s,500,50,1584065524,274005,10.74
20200313102026,MDG-a_16_n500_m50,0,500.024s,500,50,1584066027,274828,10.88
20200313102848,MDG-a_16_n500_m50,1,500.005s,500,50,1584066528,279905,10.96
20200313103709,MDG-a_16_n500_m50,2,500.065s,500,50,1584067030,277535,11.5
20200313104531,MDG-a_16_n500_m50,3,500.004s,500,50,1584067532,272848,10.42
20200313105353,MDG-a_16_n500_m50,4,500.045s,500,50,1584068034,267044,11.01
20200313110214,MDG-a_16_n500_m50,5,500.058s,500,50,1584068535,283143,11.16
20200313111036,MDG-a_16_n500_m50,6,500.054s,500,50,1584069037,276994,9.85
20200313111858,MDG-a_16_n500_m50,7,500.071s,500,50,1584069539,274116,11.53
20200313112720,MDG-a_16_n500_m50,8,444.853s,500,50,1584070041,239366,11.33
20200313113446,MDG-a_16_n500_m50,9,458.566s,500,50,1584070487,236152,10.73
20200313114227,MDG-a_17_n500_m50,0,500.055s,500,50,1584070948,274038,11.09
20200313115048,MDG-a_17_n500_m50,1,500.015s,500,50,1584071449,279650,10.42
20200313115910,MDG-a_17_n500_m50,2,500.008s,500,50,1584071951,270620,10.33
20200313120732,MDG-a_17_n500_m50,3,500.046s,500,50,1584072453,280914,11
20200313121553,MDG-a_17_n500_m50,4,500.011s,500,50,1584072954,285316,10.96
20200313122415,MDG-a_17_n500_m50,5,500.014s,500,50,1584073456,270768,9.92
20200313123237,MDG-a_17_n500_m50,6,500.007s,500,50,1584073958,279214,11.03
20200313124059,MDG-a_17_n500_m50,7,500.066s,500,50,1584074460,280358,10.87
20200313124920,MDG-a_17_n500_m50,8,500.05s,500,50,1584074961,281204,11.8
20200313125742,MDG-a_17_n500_m50,9,500.02s,500,50,1584075463,275482,11.48
20200313130604,MDG-a_18_n500_m50,0,500.02s,500,50,1584075965,281443,11.56
20200313131426,MDG-a_18_n500_m50,1,500.058s,500,50,1584076467,282992,11.15
20200313132247,MDG-a_18_n500_m50,2,500.049s,500,50,1584076968,271034,11.37
20200313133109,MDG-a_18_n500_m50,3,500.029s,500,50,1584077470,281612,11.07
20200313133931,MDG-a_18_n500_m50,4,500.067s,500,50,1584077972,273118,11.23
20200313134753,MDG-a_18_n500_m50,5,500.058s,500,50,1584078474,270348,11.36
20200313135614,MDG-a_18_n500_m50,6,500.018s,500,50,1584078975,258340,11.6
20200313140436,MDG-a_18_n500_m50,7,500.073s,500,50,1584079477,281217,10.18
20200313141258,MDG-a_18_n500_m50,8,500.041s,500,50,1584079979,276211,11.35
20200313142120,MDG-a_18_n500_m50,9,500.054s,500,50,1584080480,279456,11.49
20200313142941,MDG-a_19_n500_m50,0,500.027s,500,50,1584080982,270070,10.67
20200313143803,MDG-a_19_n500_m50,1,500.007s,500,50,1584081484,280363,10.73
20200313144625,MDG-a_19_n500_m50,2,480.644s,500,50,1584081986,259905,11.37
20200313145427,MDG-a_19_n500_m50,3,500.04s,500,50,1584082468,275247,11.45
20200313150249,MDG-a_19_n500_m50,4,500.043s,500,50,1584082970,277482,11.44
20200313151111,MDG-a_19_n500_m50,5,441.082s,500,50,1584083471,239123,10.94
20200313151833,MDG-a_19_n500_m50,6,500.028s,500,50,1584083914,282011,11.39
20200313152655,MDG-a_19_n500_m50,7,500.039s,500,50,1584084416,285919,11.2
20200313153517,MDG-a_19_n500_m50,8,500.032s,500,50,1584084918,282186,11.76
20200313154338,MDG-a_19_n500_m50,9,500.041s,500,50,1584085419,279214,11.5
20200313155201,MDG-a_20_n500_m50,0,500.078s,500,50,1584085922,281897,11.4
20200313160023,MDG-a_20_n500_m50,1,500.016s,500,50,1584086424,288798,10.79
20200313160844,MDG-a_20_n500_m50,2,500.045s,500,50,1584086925,266185,10.07
20200313161706,MDG-a_20_n500_m50,3,500.032s,500,50,1584087427,287553,11.58
20200313162528,MDG-a_20_n500_m50,4,500.045s,500,50,1584087929,294141,10.96
20200313163350,MDG-a_20_n500_m50,5,500.013s,500,50,1584088430,286096,11.33
20200313164211,MDG-a_20_n500_m50,6,500.034s,500,50,1584088932,284318,10.54
20200313165033,MDG-a_20_n500_m50,7,500.06s,500,50,1584089434,292103,11.69
20200313165855,MDG-a_20_n500_m50,8,501.363s,500,50,1584089936,281284,10.96
20200313170718,MDG-a_20_n500_m50,9,503.328s,500,50,1584090439,271265,10.7
20200313171543,MDG-c_1_n3000_m300,0,3032.78s,3000,300,1584090957,4390,4791
20200313180630,MDG-c_1_n3000_m300,1,3017.68s,3000,300,1584094004,5483,4739
20200313185703,MDG-c_1_n3000_m300,2,3011.24s,3000,300,1584097037,5403,4853
20200313194729,MDG-c_1_n3000_m300,3,3010.4s,3000,300,1584100063,5474,4317
20200313203754,MDG-c_1_n3000_m300,4,3007.57s,3000,300,1584103088,5381,4767
20200313212817,MDG-c_1_n3000_m300,5,3039.97s,3000,300,1584106111,5410,4466
20200313221912,MDG-c_1_n3000_m300,6,3000.35s,3000,300,1584109166,5334,4743
20200313230928,MDG-c_1_n3000_m300,7,3001.69s,3000,300,1584112181,5380,4930
20200313235944,MDG-c_1_n3000_m300,8,3003.6s,3000,300,1584115198,5443,4548
20200314005002,MDG-c_1_n3000_m300,9,3015.53s,3000,300,1584118217,5830,4788
20200314014033,MDG-c_2_n3000_m300,0,3012.59s,3000,300,1584121247,3456,4931
20200314023101,MDG-c_2_n3000_m300,1,3002.12s,3000,300,1584124275,5589,4572
20200314032117,MDG-c_2_n3000_m300,2,3012.51s,3000,300,1584127291,5495,4706
20200314041145,MDG-c_2_n3000_m300,3,3010.26s,3000,300,1584130319,5552,4800
20200314050210,MDG-c_2_n3000_m300,4,3007.39s,3000,300,1584133344,5575,4785
20200314055232,MDG-c_2_n3000_m300,5,3015.04s,3000,300,1584136366,5449,4455
20200314064302,MDG-c_2_n3000_m300,6,3010.55s,3000,300,1584139396,5274,4711
20200314073327,MDG-c_2_n3000_m300,7,3016.45s,3000,300,1584142421,5261,4610
20200314082359,MDG-c_2_n3000_m300,8,3021.46s,3000,300,1584145453,5516,4609
20200314091435,MDG-c_2_n3000_m300,9,3000.43s,3000,300,1584148489,5678,4703
20200314100450,MDG-c_3_n3000_m300,0,3011.28s,3000,300,1584151504,3358,4970
20200314105517,MDG-c_3_n3000_m300,1,3008s,3000,300,1584154530,5392,4761
20200314114539,MDG-c_3_n3000_m300,2,3007.07s,3000,300,1584157553,5307,4577
20200314123601,MDG-c_3_n3000_m300,3,3011.15s,3000,300,1584160575,5659,4486
20200314132627,MDG-c_3_n3000_m300,4,3005.39s,3000,300,1584163601,5545,4568
20200314141648,MDG-c_3_n3000_m300,5,3011.6s,3000,300,1584166622,5452,4775
20200314150714,MDG-c_3_n3000_m300,6,3009.38s,3000,300,1584169648,5437,4812
20200314155738,MDG-c_3_n3000_m300,7,3030.66s,3000,300,1584172672,5342,4790
20200314164824,MDG-c_3_n3000_m300,8,3012.22s,3000,300,1584175718,5420,4525
20200314173851,MDG-c_3_n3000_m300,9,3012.4s,3000,300,1584178745,5359,4843
20200314182918,MDG-c_4_n3000_m300,0,3019.29s,3000,300,1584181772,3377,4603
20200314191952,MDG-c_4_n3000_m300,1,3014.65s,3000,300,1584184806,5423,4301
20200314201022,MDG-c_4_n3000_m300,2,3040.31s,3000,300,1584187836,5423,4704
20200314210117,MDG-c_4_n3000_m300,3,3011.28s,3000,300,1584190891,5557,4788
20200314215143,MDG-c_4_n3000_m300,4,3004.16s,3000,300,1584193917,5254,4571
20200314224202,MDG-c_4_n3000_m300,5,3009.91s,3000,300,1584196936,5426,4293
20200314233227,MDG-c_4_n3000_m300,6,3018.23s,3000,300,1584199961,4561,5032
20200315002300,MDG-c_4_n3000_m300,7,3006s,3000,300,1584202994,5406,4659
20200315011321,MDG-c_4_n3000_m300,8,3014.57s,3000,300,1584206015,5223,4777
20200315020351,MDG-c_4_n3000_m300,9,3002.78s,3000,300,1584209044,5397,4476
20200315025408,MDG-c_5_n3000_m300,0,3016.36s,3000,300,1584212062,4138,5023
20200315034439,MDG-c_5_n3000_m300,1,3005.75s,3000,300,1584215093,5314,4776
20200315043500,MDG-c_5_n3000_m300,2,3016.72s,3000,300,1584218114,5430,4638
20200315052531,MDG-c_5_n3000_m300,3,3017.55s,3000,300,1584221145,5518,4667
20200315061604,MDG-c_5_n3000_m300,4,3020.3s,3000,300,1584224178,5159,4893
20200315070639,MDG-c_5_n3000_m300,5,3018.85s,3000,300,1584227213,5384,4769
20200315075713,MDG-c_5_n3000_m300,6,3011.78s,3000,300,1584230247,5119,4655
20200315084740,MDG-c_5_n3000_m300,7,3009.91s,3000,300,1584233273,5242,4571
20200315093804,MDG-c_5_n3000_m300,8,3003.9s,3000,300,1584236298,5025,4590
20200315102823,MDG-c_5_n3000_m300,9,3003.74s,3000,300,1584239317,4256,4561
20200315111842,MDG-c_6_n3000_m400,0,3051.09s,3000,400,1584242336,1858,6357
20200315120948,MDG-c_6_n3000_m400,1,3024.14s,3000,400,1584245402,2464,6502
20200315130027,MDG-c_6_n3000_m400,2,3006.32s,3000,400,1584248441,2569,6473
20200315135048,MDG-c_6_n3000_m400,3,3032.47s,3000,400,1584251462,2611,6150
20200315144135,MDG-c_6_n3000_m400,4,3010.74s,3000,400,1584254510,2615,5957
20200315153201,MDG-c_6_n3000_m400,5,3042.33s,3000,400,1584257535,2498,6453
20200315162259,MDG-c_6_n3000_m400,6,3000.5s,3000,400,1584260593,2459,6246
20200315171314,MDG-c_6_n3000_m400,7,3001.28s,3000,400,1584263608,2622,6142
20200315180330,MDG-c_6_n3000_m400,8,3016.85s,3000,400,1584266624,2516,6102
20200315185402,MDG-c_6_n3000_m400,9,3042.57s,3000,400,1584269656,2547,6041
20200315194459,MDG-c_7_n3000_m400,0,3048.67s,3000,400,1584272714,1807,6382
20200315203603,MDG-c_7_n3000_m400,1,3054.02s,3000,400,1584275777,2262,6040
20200315212712,MDG-c_7_n3000_m400,2,3026.78s,3000,400,1584278846,2500,6287
20200315221754,MDG-c_7_n3000_m400,3,3037.99s,3000,400,1584281888,2345,6400
20200315230847,MDG-c_7_n3000_m400,4,3013.32s,3000,400,1584284941,2517,6176
20200315235915,MDG-c_7_n3000_m400,5,3009.52s,3000,400,1584287969,2526,6481
20200316004939,MDG-c_7_n3000_m400,6,3023.61s,3000,400,1584290993,2659,6196
20200316014018,MDG-c_7_n3000_m400,7,3067.7s,3000,400,1584294033,2625,6147
20200316023141,MDG-c_7_n3000_m400,8,3003.39s,3000,400,1584297115,2614,6503
20200316032159,MDG-c_7_n3000_m400,9,3025.96s,3000,400,1584300133,2688,6239
20200316041240,MDG-c_8_n3000_m400,0,3041.12s,3000,400,1584303174,1879,6412
20200316050336,MDG-c_8_n3000_m400,1,3021.78s,3000,400,1584306230,2304,6354
20200316055413,MDG-c_8_n3000_m400,2,3038.32s,3000,400,1584309267,2175,5969
20200316064506,MDG-c_8_n3000_m400,3,3026.19s,3000,400,1584312320,2155,6050
20200316073547,MDG-c_8_n3000_m400,4,3005.63s,3000,400,1584315361,2473,6149
20200316082608,MDG-c_8_n3000_m400,5,3002.63s,3000,400,1584318382,2568,6233
20200316091625,MDG-c_8_n3000_m400,6,3013.1s,3000,400,1584321401,2437,6098
20200316100655,MDG-c_8_n3000_m400,7,3033.73s,3000,400,1584324429,2563,6348
20200316105743,MDG-c_8_n3000_m400,8,3036.87s,3000,400,1584327477,2621,6220
20200316114835,MDG-c_8_n3000_m400,9,3013.74s,3000,400,1584330529,2630,5897
20200316123904,MDG-c_9_n3000_m400,0,3023.77s,3000,400,1584333558,1854,6450
20200316132942,MDG-c_9_n3000_m400,1,3031.76s,3000,400,1584336597,2268,6213
20200316142030,MDG-c_9_n3000_m400,2,3050.02s,3000,400,1584339644,2319,5850
20200316151134,MDG-c_9_n3000_m400,3,3008.14s,3000,400,1584342709,2244,6235
20200316160158,MDG-c_9_n3000_m400,4,3042.9s,3000,400,1584345733,2333,6038
20200316165257,MDG-c_9_n3000_m400,5,3032.39s,3000,400,1584348791,2508,6105
20200316174344,MDG-c_9_n3000_m400,6,3004.63s,3000,400,1584351838,2571,6065
20200316183404,MDG-c_9_n3000_m400,7,3026.42s,3000,400,1584354858,2464,6254
20200316192445,MDG-c_9_n3000_m400,8,3012.36s,3000,400,1584357899,2605,6319
20200316201513,MDG-c_9_n3000_m400,9,3002.23s,3000,400,1584360927,2548,6179
20200316210530,MDG-c_10_n3000_m400,0,3051.97s,3000,400,1584363944,1897,6229
20200316215637,MDG-c_10_n3000_m400,1,3046.24s,3000,400,1584367011,2180,5982
20200316224738,MDG-c_10_n3000_m400,2,3004.11s,3000,400,1584370072,2307,5906
20200316233757,MDG-c_10_n3000_m400,3,3042.05s,3000,400,1584373091,2338,6420
20200317002854,MDG-c_10_n3000_m400,4,3044.38s,3000,400,1584376148,2232,6391
20200317011953,MDG-c_10_n3000_m400,5,3024.35s,3000,400,1584379207,2716,6366
20200317021032,MDG-c_10_n3000_m400,6,3008.56s,3000,400,1584382246,2590,6237
20200317030055,MDG-c_10_n3000_m400,7,3003.87s,3000,400,1584385269,2628,6236
20200317035114,MDG-c_10_n3000_m400,8,3037.29s,3000,400,1584388288,2768,6356
20200317044206,MDG-c_10_n3000_m400,9,3028.21s,3000,400,1584391340,2696,6480
20200317053249,MDG-c_11_n3000_m500,0,3039.24s,3000,500,1584394383,1204,8333
20200317062343,MDG-c_11_n3000_m500,1,3041.23s,3000,500,1584397437,1390,7690
20200317071439,MDG-c_11_n3000_m500,2,3011.92s,3000,500,1584400493,1394,8004
20200317080506,MDG-c_11_n3000_m500,3,3057.12s,3000,500,1584403520,1323,7841
20200317085618,MDG-c_11_n3000_m500,4,3080.24s,3000,500,1584406592,1327,7853
20200317094753,MDG-c_11_n3000_m500,5,3052.5s,3000,500,1584409687,1396,8271
20200317103900,MDG-c_11_n3000_m500,6,3041.04s,3000,500,1584412755,1180,7811
20200317112957,MDG-c_11_n3000_m500,7,3027s,3000,500,1584415811,1323,7965
20200317122039,MDG-c_11_n3000_m500,8,3035.76s,3000,500,1584418853,1411,7439
20200317131129,MDG-c_11_n3000_m500,9,3059.09s,3000,500,1584421903,1400,7584
20200317140243,MDG-c_12_n3000_m500,0,3080.05s,3000,500,1584424978,1124,8236
20200317145419,MDG-c_12_n3000_m500,1,3063.71s,3000,500,1584428073,1338,7643
20200317154537,MDG-c_12_n3000_m500,2,3038.6s,3000,500,1584431151,1332,7738
20200317163630,MDG-c_12_n3000_m500,3,3209.82s,3000,500,1584434204,1445,7819
20200317173015,MDG-c_12_n3000_m500,4,3023.42s,3000,500,1584437429,1110,8165
20200317182053,MDG-c_12_n3000_m500,5,3076.58s,3000,500,1584440467,1299,7805
20200317191225,MDG-c_12_n3000_m500,6,3008.48s,3000,500,1584443559,1295,7517
20200317200248,MDG-c_12_n3000_m500,7,3043.56s,3000,500,1584446582,1386,7881
20200317205347,MDG-c_12_n3000_m500,8,3084.44s,3000,500,1584449641,1393,8146
20200317214526,MDG-c_12_n3000_m500,9,3042.7s,3000,500,1584452740,1435,7324
20200317223624,MDG-c_13_n3000_m500,0,3056.53s,3000,500,1584455798,1149,8017
20200317232735,MDG-c_13_n3000_m500,1,3091.04s,3000,500,1584458869,1436,7599
20200318001921,MDG-c_13_n3000_m500,2,3048.99s,3000,500,1584461975,1444,7578
20200318011025,MDG-c_13_n3000_m500,3,3048.99s,3000,500,1584465039,1480,8113
20200318020128,MDG-c_13_n3000_m500,4,3048.48s,3000,500,1584468102,1516,7999
20200318025232,MDG-c_13_n3000_m500,5,3058.11s,3000,500,1584471165,1395,7616
20200318034345,MDG-c_13_n3000_m500,6,3004.28s,3000,500,1584474239,1449,7833
20200318043404,MDG-c_13_n3000_m500,7,3017.2s,3000,500,1584477258,1434,8122
20200318052436,MDG-c_13_n3000_m500,8,3081.35s,3000,500,1584480290,1462,7389
20200318061612,MDG-c_13_n3000_m500,9,3043.9s,3000,500,1584483386,1471,7912
20200318070711,MDG-c_14_n3000_m500,0,3196.68s,3000,500,1584486445,1151,7783
20200318080043,MDG-c_14_n3000_m500,1,3056.39s,3000,500,1584489657,1443,7766
20200318085154,MDG-c_14_n3000_m500,2,3010.6s,3000,500,1584492728,1447,7465
20200318094219,MDG-c_14_n3000_m500,3,3023.77s,3000,500,1584495754,1491,7533
20200318103258,MDG-c_14_n3000_m500,4,3027.61s,3000,500,1584498792,1440,8218
20200318112340,MDG-c_14_n3000_m500,5,3031.2s,3000,500,1584501834,1517,7657
20200318121426,MDG-c_14_n3000_m500,6,3020.82s,3000,500,1584504880,1481,8013
20200318130502,MDG-c_14_n3000_m500,7,3073.87s,3000,500,1584507916,1484,8007
20200318135631,MDG-c_14_n3000_m500,8,3050.57s,3000,500,1584511005,1517,8171
20200318144736,MDG-c_14_n3000_m500,9,3020.66s,3000,500,1584514070,1459,7687
20200318153812,MDG-c_15_n3000_m500,0,3088.11s,3000,500,1584517106,1189,8177
20200318162955,MDG-c_15_n3000_m500,1,3019.69s,3000,500,1584520209,1536,7907
20200318172029,MDG-c_15_n3000_m500,2,3054.74s,3000,500,1584523243,1515,7828
20200318181139,MDG-c_15_n3000_m500,3,3056.96s,3000,500,1584526312,1540,7600
20200318190250,MDG-c_15_n3000_m500,4,3052.66s,3000,500,1584529384,1377,7880
20200318195357,MDG-c_15_n3000_m500,5,3046.19s,3000,500,1584532451,1454,7851
20200318204459,MDG-c_15_n3000_m500,6,3014.99s,3000,500,1584535513,1289,7862
20200318213529,MDG-c_15_n3000_m500,7,3065.49s,3000,500,1584538543,1450,7814
20200318222649,MDG-c_15_n3000_m500,8,3038.68s,3000,500,1584541623,1500,7847
20200318231742,MDG-c_15_n3000_m500,9,3062.62s,3000,500,1584544676,1492,8231
20200319000900,MDG-c_16_n3000_m600,0,3058.27s,3000,600,1584547754,789,10078
20200319010013,MDG-c_16_n3000_m600,1,3139.27s,3000,600,1584550827,961,10037
20200319015247,MDG-c_16_n3000_m600,2,3005.62s,3000,600,1584553981,867,10310
20200319024308,MDG-c_16_n3000_m600,3,3329.65s,3000,600,1584557002,986,10150
20200319033852,MDG-c_16_n3000_m600,4,3097.27s,3000,600,1584560346,894,9292
20200319043045,MDG-c_16_n3000_m600,5,3061.22s,3000,600,1584563459,903,9494
20200319052201,MDG-c_16_n3000_m600,6,3033.12s,3000,600,1584566535,877,9675
20200319061249,MDG-c_16_n3000_m600,7,3142.7s,3000,600,1584569583,924,9501
20200319070527,MDG-c_16_n3000_m600,8,3071.41s,3000,600,1584572741,892,9593
20200319075653,MDG-c_16_n3000_m600,9,3024.33s,3000,600,1584575828,841,9808
20200319084733,MDG-c_17_n3000_m600,0,3470.03s,3000,600,1584578867,855,9537
20200319094538,MDG-c_17_n3000_m600,1,3035.01s,3000,600,1584582352,906,10034
20200319103629,MDG-c_17_n3000_m600,2,3076.92s,3000,600,1584585403,895,9356
20200319112801,MDG-c_17_n3000_m600,3,3049.17s,3000,600,1584588495,803,10575
20200319121905,MDG-c_17_n3000_m600,4,3086.04s,3000,600,1584591559,886,10024
20200319131046,MDG-c_17_n3000_m600,5,3111.74s,3000,600,1584594660,938,9700
20200319140253,MDG-c_17_n3000_m600,6,3018.48s,3000,600,1584597787,856,9565
20200319145327,MDG-c_17_n3000_m600,7,3058.82s,3000,600,1584600821,872,9658
20200319154441,MDG-c_17_n3000_m600,8,3117.52s,3000,600,1584603895,929,9408
20200319163654,MDG-c_17_n3000_m600,9,3083.12s,3000,600,1584607028,940,9247
20200319172832,MDG-c_18_n3000_m600,0,3124.46s,3000,600,1584610127,806,9812
20200319182052,MDG-c_18_n3000_m600,1,3095.33s,3000,600,1584613266,877,9795
20200319191242,MDG-c_18_n3000_m600,2,3116.53s,3000,600,1584616376,934,9068
20200319200454,MDG-c_18_n3000_m600,3,3053.77s,3000,600,1584619508,921,9452
20200319205603,MDG-c_18_n3000_m600,4,3087.25s,3000,600,1584622578,843,9652
20200319214746,MDG-c_18_n3000_m600,5,3395.12s,3000,600,1584625680,961,9376
20200319224436,MDG-c_18_n3000_m600,6,3085.97s,3000,600,1584629090,905,9533
20200319233617,MDG-c_18_n3000_m600,7,3104s,3000,600,1584632191,941,9399
20200320002816,MDG-c_18_n3000_m600,8,3163.01s,3000,600,1584635310,902,10305
20200320012114,MDG-c_18_n3000_m600,9,3144.53s,3000,600,1584638488,961,9696
20200320021353,MDG-c_19_n3000_m600,0,3098.94s,3000,600,1584641648,773,9974
20200320030547,MDG-c_19_n3000_m600,1,3057.86s,3000,600,1584644761,863,9638
20200320035700,MDG-c_19_n3000_m600,2,3151.62s,3000,600,1584647834,946,10091
20200320044947,MDG-c_19_n3000_m600,3,3094.15s,3000,600,1584651001,866,9785
20200320054136,MDG-c_19_n3000_m600,4,3037.54s,3000,600,1584654110,888,9707
20200320063229,MDG-c_19_n3000_m600,5,3087.44s,3000,600,1584657164,873,9632
20200320072412,MDG-c_19_n3000_m600,6,3063.08s,3000,600,1584660266,899,9771
20200320081530,MDG-c_19_n3000_m600,7,3067.27s,3000,600,1584663344,943,10245
20200320090652,MDG-c_19_n3000_m600,8,3158.09s,3000,600,1584666427,872,9879
20200320095946,MDG-c_19_n3000_m600,9,3111.06s,3000,600,1584669600,893,9576
20200320105152,MDG-c_20_n3000_m600,0,3068.56s,3000,600,1584672726,798,9548
20200320114316,MDG-c_20_n3000_m600,1,3131.07s,3000,600,1584675810,931,9636
20200320123542,MDG-c_20_n3000_m600,2,3007.75s,3000,600,1584678956,873,10156
20200320132605,MDG-c_20_n3000_m600,3,3089.45s,3000,600,1584681979,857,9447
20200320141750,MDG-c_20_n3000_m600,4,3010.68s,3000,600,1584685083,864,9881
20200320150815,MDG-c_20_n3000_m600,5,3063.74s,3000,600,1584688109,878,10153
20200320155934,MDG-c_20_n3000_m600,6,3025.86s,3000,600,1584691188,873,10089
20200320165015,MDG-c_20_n3000_m600,7,3113.13s,3000,600,1584694228,895,9964
20200320174223,MDG-c_20_n3000_m600,8,3011.13s,3000,600,1584697357,861,9753
20200320183249,MDG-c_20_n3000_m600,9,3288.43s,3000,600,1584700383,970,9528
20200324084712,MDG-b_1_n500_m50,0,
